Invoice ID;Branch;City;Customer type;Gender;Product line;Unit price;Quantity;Tax 5%;Total;Date;Time;Payment;cogs;gross margin percentage;gross income;Rating
452-04-8808;B;Mandalay;Normal;Male;Electronic accessories;8708;7;30478;640038;1/26/2019;15:17:00;Cash;60956;4761904762;30478;55
531-56-4728;A;Yangon;Normal;Male;Home and lifestyle;8008;3;12012;252252;2/11/2019;15:29:00;Cash;24024;4761904762;12012;54
744-82-9138;C;Naypyitaw;Normal;Male;Fashion accessories;8613;2;8613;180873;2/7/2019;17:59:00;Cash;17226;4761904762;8613;82
883-69-1285;B;Mandalay;Member;Male;Fashion accessories;4992;2;4992;104832;3/6/2019;11:55:00;Credit card;9984;4761904762;4992;7
221-25-5073;A;Yangon;Normal;Female;Food and beverages;7466;4;14932;313572;3/4/2019;10:39:00;Cash;29864;4761904762;14932;85
518-71-6847;B;Mandalay;Member;Male;Food and beverages;266;6;798;16758;2/26/2019;15:10:00;Ewallet;1596;4761904762;798;49
156-20-0370;B;Mandalay;Normal;Female;Electronic accessories;2545;1;12725;267225;3/10/2019;18:10:00;Credit card;2545;4761904762;12725;51
151-33-7434;B;Mandalay;Normal;Female;Food and beverages;6777;1;33885;711585;2/4/2019;20:43:00;Credit card;6777;4761904762;33885;65
728-47-9078;C;Naypyitaw;Member;Male;Food and beverages;5959;4;11918;250278;1/19/2019;12:46:00;Cash;23836;4761904762;11918;98
809-46-1866;A;Yangon;Normal;Male;Health and beauty;5815;4;1163;24423;1/23/2019;17:44:00;Cash;2326;4761904762;1163;84
139-32-4183;A;Yangon;Member;Female;Sports and travel;9748;9;43866;921186;3/14/2019;14:19:00;Ewallet;87732;4761904762;43866;74
148-41-7930;C;Naypyitaw;Normal;Male;Health and beauty;9996;7;34986;734706;1/23/2019;10:33:00;Cash;69972;4761904762;34986;61
189-40-5216;C;Naypyitaw;Normal;Male;Electronic accessories;9637;7;337295;7083195;1/9/2019;11:40:00;Cash;67459;4761904762;337295;6
374-38-5555;B;Mandalay;Normal;Female;Fashion accessories;6371;5;159275;3344775;2/7/2019;19:30:00;Ewallet;31855;4761904762;159275;85
764-44-8999;B;Mandalay;Normal;Female;Health and beauty;1476;2;1476;30996;2/18/2019;14:42:00;Ewallet;2952;4761904762;1476;43
552-44-5977;B;Mandalay;Member;Male;Health and beauty;62;8;248;5208;1/3/2019;19:08:00;Credit card;496;4761904762;248;62
267-62-7380;C;Naypyitaw;Member;Male;Electronic accessories;8234;10;4117;86457;3/29/2019;19:12:00;Ewallet;8234;4761904762;4117;43
430-53-4718;B;Mandalay;Member;Male;Health and beauty;7537;8;30148;633108;1/28/2019;15:46:00;Credit card;60296;4761904762;30148;84
886-18-2897;A;Yangon;Normal;Female;Food and beverages;5656;5;1414;29694;3/22/2019;19:06:00;Credit card;2828;4761904762;1414;45
602-16-6955;B;Mandalay;Normal;Female;Sports and travel;766;10;383;8043;1/24/2019;18:10:00;Ewallet;766;4761904762;383;6
745-74-0715;A;Yangon;Normal;Male;Electronic accessories;5803;2;5803;121863;3/10/2019;20:46:00;Ewallet;11606;4761904762;5803;88
690-01-6631;B;Mandalay;Normal;Male;Fashion accessories;1749;10;8745;183645;2/22/2019;18:35:00;Ewallet;1749;4761904762;8745;66
652-49-6720;C;Naypyitaw;Member;Female;Electronic accessories;6095;1;30475;639975;2/18/2019;11:40:00;Ewallet;6095;4761904762;30475;59
233-67-5758;C;Naypyitaw;Normal;Male;Health and beauty;4035;1;20175;423675;1/29/2019;13:46:00;Ewallet;4035;4761904762;20175;62
303-96-2227;B;Mandalay;Normal;Female;Home and lifestyle;9738;10;4869;102249;3/2/2019;17:16:00;Ewallet;9738;4761904762;4869;44
727-02-1313;A;Yangon;Member;Male;Food and beverages;3184;1;1592;33432;2/9/2019;13:22:00;Cash;3184;4761904762;1592;77
347-56-2442;A;Yangon;Normal;Male;Home and lifestyle;6582;1;3291;69111;2/22/2019;15:33:00;Cash;6582;4761904762;3291;41
849-09-3807;A;Yangon;Member;Female;Fashion accessories;8834;7;30919;649299;2/18/2019;13:28:00;Cash;61838;4761904762;30919;66
